SaleID,price
200115,1295.7623800276515
200116,14639.608129550923
200117,15595.978785536789
200118,56085.59000852468
200119,209.09155121108716
200120,3323.264535035751
200121,2597.3203307896893
200122,671.3221777540244
200123,2379.0696338108105
200124,61219.13379955937
200125,703.7070601700016
200126,3094.1729030855417
200127,14670.377977206257
200128,1555.3341430670241
200129,6118.271945675744
200130,3528.220647607547
200131,2697.549261415281
200132,1364.1293461667829
200133,2664.2469498689575
200134,1280.1445924414675
200135,2713.133434455105
200136,3874.6679392771075
200137,579.9060416621469
200138,10272.137230135393
200139,5941.762610558397
200140,2485.643791009471
200141,1427.257226545894
200142,6649.646392707442
200143,7110.161025792259
200144,1411.0597040260666
200145,5732.283498484929
200146,2753.033437147392
200147,4714.068519243345
200148,2831.413515127111
200149,202.09856951347038
200150,10582.273761291659
200151,4843.140891097109
200152,608.4091238539394
200153,516.5862246106251
200154,7096.182290651451
200155,2499.010623129468
200156,16329.835534650732
200157,7873.595945940318
200158,10452.603851116914
200159,2082.583345212036
200160,7204.179615178233
200161,7370.301249198046
200162,6055.095022883866
200163,880.1806879828403
200164,16257.258726940314
200165,13859.797438485271
200166,24319.2414518045
200167,3594.066478435573
200168,40711.277939901134
200169,703.3546482865984
200170,2495.567167731509
200171,8121.9525595365885
200172,1936.6346569283423
200173,34692.3052547566
200174,501.7182783163413
200175,2411.9459523353635
200176,8126.832146569807
200177,6121.206866719915
200178,5220.105390665842
200179,3446.1353694279533
200180,886.8280755915313
200181,16912.002374855834
200182,4453.4653661559105
200183,1432.645892516197
200184,2042.2930779214123
200185,4673.8993951228
200186,3896.881509151695
200187,5680.078684430604
200188,11238.983768615499
200189,12282.16572607694
200190,3599.891970893948
200191,2967.351760478422
200192,1006.3877159104303
200193,4213.0423211967345
200194,7301.270154397637
200195,2411.8134102827976
200196,674.2209767066594
200197,21548.278523648296
200198,968.3464263332385
200199,4614.666571433724
200200,576.6141419530136
200201,8046.763520140851
200202,2075.8957476415744
200203,1438.9597179502375
200204,8154.538868572914
200205,5269.54583851908
200206,854.5096565234255
200207,5067.930421782184
200208,5630.686546787882
200209,1225.1740577389348
200210,14216.171505613243
200211,5465.45839631287
200212,7282.881591291767
200213,8384.770763265933
200214,19836.259315440613
200215,6841.510867837407
200216,3491.498306017157
200217,1300.638365218956
200218,10197.984448080468
200219,1223.303414056711
200220,2674.47413006637
200221,7601.93684503626
200222,2228.564814169169
200223,788.119592825092
200224,12717.31380611566
200225,3243.7750559075166
200226,1161.265320794878
200227,9007.619591190509
200228,217.55267131869866
200229,6722.780683699678
200230,6635.550061736512
200231,4888.637294264217
200232,959.5729555893707
200233,7675.968191093698
200234,364.25479185116194
200235,7864.708433057447
200236,8625.688470656674
200237,4848.839992033398
200238,7199.173348742849
200239,9925.97621862143
200240,25964.099612043163
200241,11102.76667713497
200242,4023.999562907811
200243,2729.0349761466373
200244,6171.815129393655
200245,3846.696196163665
200246,3974.0048639810857
200247,991.7826269340659
200248,261.210910429446
200249,9675.533306183675
200250,33059.174559621904
200251,10278.446975469686
200252,725.605064199144
200253,9437.444728906094
200254,11087.137641673622
200255,7617.855192804205
200256,2540.7291826545465
200257,8675.438380676429
200258,3183.097221608899
200259,7835.775275826383
200260,1447.0415255354121
200261,4045.7651124421
200262,2485.9282484534046
200263,8942.190391912589
200264,7036.063641880208
200265,5787.288738964147
200266,1239.9179651528443
200267,14150.8882557248
200268,7726.9445064197425
200269,3510.869981199468
200270,9367.658415874928
200271,2919.572688888213
200272,2777.6483837287933
200273,17780.687011767008
200274,487.0854459130703
200275,14241.954107413696
200276,2020.425421557998
200277,3183.6007433357863
200278,1667.3737168102498
200279,9636.379365697578
200280,2804.991500166143
200281,780.1872262506404
200282,12266.794303200248
200283,6347.458389791587
200284,414.93776308841564
200285,5059.3278344671535
200286,3380.5422523284687
200287,11797.66686079403
200288,12673.004748117757
200289,3213.5251443373104
200290,7391.139133015108
200291,8003.194186260313
200292,1936.2568718830835
200293,8289.811211135268
200294,6606.1950564294375
200295,2029.7840381910125
200296,2757.4610442800163
200297,7733.774847193314
200298,1436.7528682220996
200299,4893.715444895871
200300,4776.759933018019
200301,5098.307483079088
200302,1430.0612290895801
200303,6425.743422964949
200304,2022.9210024852068
200305,4001.8493620853774
200306,1568.3192794572333
200307,14821.606655072344
200308,1407.8067278018586
200309,910.8974435238455
200310,1087.5073283986164
200311,1304.8804804915499
200312,10940.386883415445
200313,1664.4651887024952
200314,4423.755933558418
200315,549.6188720109038
200316,43115.59183561669
200317,2328.546218737434
200318,426.4674305876227
200319,10160.036473183342
200320,3180.505914478931
200321,28354.064026007025
200322,15700.715070539913
200323,1355.9325877407964
200324,25184.932968461537
200325,5714.000432936777
200326,2441.920598314222
200327,25446.14384470132
200328,378.63771016712286
200329,7801.050303395761
200330,1910.4765043227403
200331,1498.55512176827
200332,12266.190740875074
200333,1200.802432481648
200334,585.4936956125932
200335,1431.195017709065
200336,1433.7825787353595
200337,749.9391200419932
200338,1919.7027544646373
200339,14428.444819674292
200340,30704.70850903918
200341,1629.1982364960277
200342,6126.110390774623
200343,1370.317477534666
200344,5549.935964849519
200345,6504.147611941582
200346,1169.7862925444117
200347,11797.469587063428
200348,9821.775096214133
200349,753.5820697500294
200350,10955.61119078733
200351,2273.3415710119307
200352,793.0322219299795
200353,1713.8902589629636
200354,3435.2148523879987
200355,535.0331931295618
200356,3766.533583709749
200357,2028.7474656366987
200358,3011.184429265676
200359,8005.611286506743
200360,15229.879863340619
200361,1814.6280459179907
200362,2022.9946304693785
200363,1169.6174315994383
200364,6742.120580606583
200365,9049.050730093682
200366,968.7264113824938
200367,5550.484303658861
200368,6734.914379638666
200369,5178.267095413616
200370,1012.3761043545039
200371,10180.40677466517
200372,1050.5313227381193
200373,1279.349525731047
200374,743.8498762896376
200375,1167.4928525213559
200376,2748.8988192218612
200377,1732.5700719715428
200378,1529.9174662240703
200379,1817.8119662402119
200380,772.4835561684864
200381,3830.0178488088627
200382,32580.652854592452
200383,2305.2226913020513
200384,2592.8820512964076
200385,807.5542263468506
200386,1105.902540915744
200387,3499.1245890876294
200388,7486.556231774341
200389,5076.408311717204
200390,371.31284454299055
200391,3488.0008360745055
200392,1043.8908369824494
200393,3046.265941245619
200394,4343.916935221926
200395,94.29585492174778
200396,2609.371843483586
200397,973.8607741267435
200398,2257.893447125237
200399,780.9596162908822
200400,2122.8219594078732
200401,5105.141496662839
200402,1475.6296922859713
200403,3565.6879781151592
200404,653.2004717108637
200405,697.8668292655306
200406,2408.5785143538806
200407,1603.9748187765474
200408,6895.587961901926
200409,10939.876581521203
200410,9730.428877567454
200411,1515.846577691236
200412,19391.673932466838
200413,11204.45355125478
200414,4438.18595772125
200415,8971.705318505
200416,7847.215386000149
200417,1937.3717916274443
200418,1181.1147984111758
200419,17846.231645829175
200420,19372.096712627383
200421,1165.7889425483731
200422,1605.0799947694254
200423,946.3157162681025
200424,54590.618637073814
200425,8842.362632335584
200426,3808.237599442518
200427,19382.97771620667
200428,1234.3199220333458
200429,4544.884105663308
200430,3280.800951144379
200431,2656.4029502512412
200432,4046.6114802263614
200433,16407.776181527148
200434,688.055726021326
200435,5362.3324726165765
200436,9846.554301464654
200437,835.4938432969161
200438,223.7973034549971
200439,1157.4208815746097
200440,1326.5692881992313
200441,1325.542386491083
200442,1250.3174056656394
200443,6742.5865290476795
200444,1306.0712001552224
200445,3169.324589494717
200446,3465.486078294158
200447,7144.1850695324165
200448,15071.333383379093
200449,1123.348389916232
200450,2660.0525586821273
200451,1042.7972551822495
200452,3429.1416202158916
200453,3121.9321121118764
200454,935.1771464088673
200455,8962.506605596105
200456,1221.9627086265639
200457,1271.540193316082
200458,782.310746780028
200459,4088.4243624571827
200460,3044.708194187354
200461,3700.2539731243287
200462,5666.664827135122
200463,8544.326601840909
200464,967.9658087292726
200465,9333.840987997106
200466,2285.2559617143306
200467,2847.520052464241
200468,2243.8378355570694
200469,194.1600669996522
200470,9344.090124210763
200471,402.14995873843213
200472,9598.291566070886
200473,44726.05281966449
200474,1746.2798645606856
200475,3855.4353184149245
200476,11991.494472612387
200477,5171.469024679603
200478,5056.642508101761
200479,1144.7446858033663
200480,6522.809897340726
200481,1566.1013301985026
200482,1566.4037644546945
200483,2561.2388997628786
200484,2358.848748295064
200485,4821.783257322363
200486,5369.457038776458
200487,9426.996987510653
200488,1035.3407641346787
200489,5994.509107553461
200490,8779.738385551853
200491,8190.047453818394
200492,18078.98610137576
200493,79.72360579604033
200494,2202.9723729558673
200495,5642.393511988267
200496,362.8252735418215
200497,574.6107681952651
200498,17811.99345318119
200499,753.7624553995579
200500,6284.422453339492
200501,4159.490089233398
200502,1761.0376683019272
200503,303.8508025670977
200504,2595.062871397634
200505,6023.397907450566
200506,155.1039230816382
200507,3347.5158903253086
200508,1873.3468124071178
200509,1213.6979129043366
200510,8603.912190607702
200511,10426.74783677877
200512,26698.709352312708
200513,14185.563979605233
200514,12740.641651182705
200515,658.4067948829465
200516,21982.190243637822
200517,8459.97861611465
200518,2441.098040838291
200519,13854.013024237074
200520,1372.2532292378357
200521,21868.18795533096
200522,160.8041853184926
200523,4502.469290337215
200524,8644.894765912612
200525,520.3827749989598
200526,386.5565225564811
200527,3413.214888491527
200528,3685.0102035377345
200529,628.8306452421965
200530,6921.961441865332
200531,14217.95318173853
200532,960.5096086479448
200533,19716.562152079827
200534,1223.0033236719253
200535,187.95917170261623
200536,1036.982823574478
200537,917.8727910171732
200538,3472.032941277511
200539,6873.719222674936
200540,2651.5500303001922
200541,2736.4764432994234
200542,2270.6099949877944
200543,3942.083467267986
200544,503.2009957135206
200545,3869.164269675722
200546,5711.323327361821
200547,4429.04961468697
200548,4234.069310845415
200549,12925.997729205808
200550,16694.748841393226
200551,418.4155658613537
200552,12019.417354197296
200553,250.0931935720436
200554,11738.659040907994
200555,2246.01080183283
200556,3989.543745680328
200557,13155.573202289488
200558,6485.859007245696
200559,1258.7372161932326
200560,2908.2758918329387
200561,4112.048754046096
200562,18713.707575701657
200563,6039.904237134624
200564,10286.04584523411
200565,24999.2473978663
200566,8539.827467934496
200567,1940.8921374086433
200568,8884.152289708098
200569,136.5662255277534
200570,1761.901824193096
200571,3369.179346341486
200572,11341.614796622156
200573,16243.857192097945
200574,946.4301577137053
200575,1414.229947025684
200576,990.7158502964594
200577,815.9867125799556
200578,20774.573239396377
200579,215.87383936765255
200580,5296.149854772508
200581,1518.0795252141022
200582,6110.735752469671
200583,1031.5694025934285
200584,17806.989689460504
200585,7379.900947115565
200586,4266.6919558673235
200587,1347.2717762968343
200588,4127.960521420755
200589,2509.791832631831
200590,269.7432198367635
200591,10967.238244759918
200592,4262.781640678453
200593,10268.92810662739
200594,9129.630935920766
200595,496.5717139531247
200596,4518.660905385271
200597,22468.4154489242
200598,10869.483650711802
200599,3730.3387713731277
200600,6669.816496680601
200601,8339.72154796476
200602,9966.272241782579
200603,25762.348637931384
200604,10716.008978756367
200605,1339.3727859691928
200606,4739.6319992449025
200607,7039.7553801042695
200608,9053.26088063258
200609,531.4113020533509
200610,7213.105057835146
200611,12679.383835922401
200612,9890.546595782525
200613,1071.7802296724333
200614,582.6478825235563
200615,374.4276499232939
200616,2793.2333733728137
200617,1940.250262389453
200618,2585.0182132203217
200619,255.62869509145145
200620,2423.2004187546327
200621,11137.446405069266
200622,4837.871469539574
200623,17737.094518458547
200624,790.4908319027331
200625,685.0686130651011
200626,2876.076162844357
200627,6748.69900209082
200628,5561.547878808474
200629,7495.8477882447505
200630,1890.006198921324
200631,13050.46977861417
200632,1628.9121019336199
200633,4433.8109106333095
200634,2105.752587594938
200635,4250.2770317441245
200636,16873.15152340305
200637,17538.404305491025
200638,1537.0458657456902
200639,1840.870312884807
200640,1013.9007390066142
200641,2648.6818468784677
200642,956.6127264306327
200643,6790.027703476346
200644,21807.613067745886
200645,2488.3126094251875
200646,7203.391425638971
200647,9814.690203932822
200648,86.76379431178316
200649,6274.493509352233
200650,5658.293363112799
200651,4991.101744763407
200652,521.3124476020429
200653,6112.310904661675
200654,2674.608228434621
200655,14300.262810053064
200656,1517.7185046259447
200657,4669.702180952474
200658,7159.192713661041
200659,2984.0528780968657
200660,6387.991874341915
200661,8843.91437973941
200662,2079.2035582329745
200663,1357.3346576233369
200664,1854.349872310294
200665,5589.824793279404
200666,2109.736708223246
200667,11643.455960272608
200668,18878.46737275832
200669,1654.513659767398
200670,8529.46322884642
200671,1269.9921971115566
200672,959.3845196143343
200673,14055.064040972286
200674,5914.068762493647
200675,5907.776709224394
200676,5357.181154222873
200677,9053.981247926295
200678,2110.1719837919927
200679,1941.4314034817871
200680,6471.007596728526
200681,2690.0619583484463
200682,2969.215452252126
200683,51.60047997008619
200684,363.5196222236192
200685,1799.0067722375195
200686,3043.300747766243
200687,2832.7519763084224
200688,781.6115814737001
200689,11203.980555543178
200690,1742.1580073735663
200691,4441.649730479833
200692,3374.229725159451
200693,6408.780460164975
200694,189.46003009757231
200695,327.53278979356077
200696,6483.099550569999
200697,3695.54854736422
200698,28772.85520272635
200699,492.44593744015776
200700,1677.551608187362
200701,6691.2589722328685
200702,897.2651668027048
200703,7520.056987481987
200704,729.5159390662313
200705,1189.7703258529598
200706,3987.5767399134634
200707,2256.1352635555863
200708,790.6426435839737
200709,2215.5327196941757
200710,641.3040429099059
200711,5764.11837246028
200712,12398.749071254028
200713,9585.147516640698
200714,1309.0953224104674
200715,34582.41252076004
200716,1382.8944210347781
200717,1263.6922596824547
200718,5075.97017033216
200719,3602.655781444116
200720,2876.4828596567963
200721,1840.6092412979167
200722,2413.2898243175046
200723,3973.6949831420193
200724,902.6551446153267
200725,1981.567849696771
200726,302.19015144712967
200727,189.3229151403071
200728,3942.4355620479782
200729,3863.956104146245
200730,1197.033624583591
200731,4530.621684211536
200732,901.2819637393338
200733,6341.751991340761
200734,2282.284528775323
200735,1064.583060353686
200736,15457.395702742895
200737,8516.865351754466
200738,1829.7810908259844
200739,437.51465171557277
200740,6827.840110749908
200741,2438.316006159178
200742,7319.923373591505
200743,7512.105109822793
200744,2446.5460355892383
200745,4397.957120861677
200746,1303.3449800251083
200747,1251.5226295918296
200748,41822.294960145955
200749,735.7307201939773
200750,12431.470259758198
200751,5872.76467553453
200752,3125.6245645486665
200753,3697.9680685510393
200754,2505.6664100945827
200755,3138.5440122534374
200756,4561.034013926351
200757,3484.7397541526466
200758,2278.7892186092454
200759,1011.7909485136064
200760,17333.103026841403
200761,3469.9213310296122
200762,2558.1973324684805
200763,2662.027220111152
200764,774.6369893572967
200765,13794.097345076818
200766,831.7496571320703
200767,1111.0780154856163
200768,556.1762177140236
200769,16149.6760996395
200770,320.14944576954264
200771,4103.619372707941
200772,2641.519855232454
200773,4853.746561563112
200774,13082.697369092677
200775,2861.0287192689298
200776,2901.210282466752
200777,3786.564133735579
200778,1607.6035255904528
200779,2800.322116132872
200780,796.1653224862063
200781,4998.9617373561205
200782,695.682888165448
200783,44013.01658572545
200784,1290.2215005188127
200785,1660.9342750728833
200786,4948.143696103594
200787,4050.635695869027
200788,9098.169564207348
200789,489.62969760717505
200790,3084.912820779053
200791,4411.26667028698
200792,3406.591730233342
200793,4270.961030015022
200794,20864.692709185845
200795,3654.538746151333
200796,179.33242497302416
200797,3313.562917130272
200798,5227.036752402144
200799,22403.613462669866
200800,1803.6212449183445
200801,300.4700341390057
200802,211.30917266562076
200803,2068.7121694846155
200804,4007.9669833762764
200805,7450.314756065714
200806,5812.178705492193
200807,414.42064058877185
200808,3192.678806378378
200809,1224.2648324587965
200810,3015.2026188455875
200811,776.5113102632238
200812,4341.813559607988
200813,24301.16884656498
200814,1085.4463212056203
200815,1199.5940164747926
200816,11264.286393832068
200817,857.5886818806849
200818,6459.831826619926
200819,5779.435653655956
200820,812.6888465097203
200821,4156.932988649534
200822,6307.646533359764
200823,3715.571347012251
200824,613.2125006332452
200825,12338.460463839436
200826,983.6161840978677
200827,2100.1023366516197
200828,12095.667960466955
200829,12255.583322876751
200830,7689.305284869254
200831,4039.181518792368
200832,5893.304324420007
200833,1010.9582824748719
200834,1445.7632539402157
200835,1572.3129507192446
200836,1335.7482987861554
200837,3598.713653668995
200838,1346.636456293652
200839,5164.642422805098
200840,4062.998368574817
200841,7234.809759170915
200842,3096.561291422475
200843,3595.735307081026
200844,8014.683681040491
200845,624.5643011161743
200846,5867.0790209221395
200847,3214.10064497522
200848,986.8404590277066
200849,13569.118815233878
200850,1237.0908353164198
200851,9761.456347312254
200852,1573.0895865016453
200853,6663.071557028088
200854,14022.423355861987
200855,3505.115304444731
200856,3698.773396092588
200857,1084.113392109919
200858,19182.651801232263
200859,2052.6201141642096
200860,7661.2701468011355
200861,1544.4829502237426
200862,12638.842585186441
200863,2982.3674841651427
200864,889.083851484803
200865,28184.584368930984
200866,7322.144343116465
200867,4752.89351090334
200868,2388.7932904040495
200869,793.0225944417133
200870,13021.44021597804
200871,1840.097727763491
200872,9986.713382675585
200873,822.1946249889181
200874,1400.6724620290886
200875,3362.3938350696717
200876,5592.631613210028
200877,3314.301215757514
200878,8621.636473163058
200879,507.7558950797581
200880,249.084250686078
200881,372.4852080613222
200882,8315.17910112052
200883,7328.8938216341085
200884,1467.9520191818312
200885,2117.0857942899465
200886,7678.078272040698
200887,905.1292300290569
200888,955.937732137816
200889,2363.50813335089
200890,1703.3545376039492
200891,852.8391439752838
200892,5747.801681207347
200893,1426.0059486789862
200894,870.3838034487976
200895,6105.316377392333
200896,3737.8298284447283
200897,1810.8227030497148
200898,13665.996836207403
200899,4028.9250579418594
200900,6100.615029298453
200901,2845.354823680483
200902,16880.824888235693
200903,374.51187694786336
200904,1048.127370017008
200905,1883.3263112519794
200906,9461.963170228528
200907,1246.418502920082
200908,649.5535133984082
200909,231.52413192176135
200910,1680.642168021874
200911,765.5857288897068
200912,3975.324512914569
200913,5044.8601963914125
200914,4654.756641028762
200915,3097.523532397305
200916,1674.3704083043233
200917,14949.397885754292
200918,788.5629050844086
200919,3628.701766111144
200920,1086.7134186588592
200921,6156.196329197063
200922,725.0110118514509
200923,15172.976909871795
200924,1224.899003125889
200925,8213.530870415354
200926,775.2268914801249
200927,303.88216352465844
200928,5202.264082487141
200929,955.4225271298673
200930,12345.117204740603
200931,2141.5793837711713
200932,1042.9837148012048
200933,19224.767406946088
200934,7788.3268372233
200935,2106.388546150559
200936,5600.303759834994
200937,30006.796498765427
200938,12011.470274478408
200939,3736.6283010544885
200940,2833.5576533243975
200941,336.99228836731015
200942,1010.8528665491922
200943,1937.7709713655254
200944,18668.53567395067
200945,1734.7148931861766
200946,1268.526554144014
200947,850.2853535077135
200948,7170.365459979331
200949,18354.40401744318
200950,5435.4237020513265
200951,7830.942659569686
200952,13305.279504851249
200953,1893.1929358286582
200954,1244.0168843994525
200955,19042.855518849352
200956,4777.264356082264
200957,2918.547766278349
200958,1218.6538788150178
200959,1082.5559477286952
200960,3641.2993641630924
200961,5006.478539094537
200962,8616.33554746364
200963,1158.802786382957
200964,2417.9950480445796
200965,5941.414760436372
200966,1840.3666091206292
200967,4476.878646580459
200968,3923.8374199736495
200969,3606.9072265311347
200970,13659.192367974916
200971,1295.23186041005
200972,4177.079256242546
200973,10361.227125802303
200974,16166.799997352446
200975,3112.7340896501714
200976,28115.394275154897
200977,12548.688972667454
200978,2251.16713773857
200979,481.61831265702807
200980,10103.722273219792
200981,1745.8520125294754
200982,6236.486024123281
200983,619.3449945959273
200984,554.5301725874706
200985,26328.03648670255
200986,14523.272417076076
200987,1100.2324440139632
200988,308.97564622435624
200989,1401.5983260827545
200990,539.3371764232575
200991,1260.2975013290036
200992,2845.859145810407
200993,318.16538371992254
200994,2971.532117916734
200995,1575.2068743843804
200996,4016.233867981408
200997,92.94981442040643
200998,1400.4448050095343
200999,9205.867770438013
201000,4507.39292624085
201001,7942.767034084821
201002,18091.49554706655
201003,14730.253673763984
201004,428.31700348600197
201005,647.2664113184468
201006,5083.571925810431
201007,1469.1801570948196
201008,6280.739583127771
201009,3118.980132467553
201010,7441.835586770381
201011,12385.602293313485
201012,3570.7789298403195
201013,10980.917127691826
201014,2476.147273104228
201015,5783.145391191565
201016,1510.1142508884675
201017,2645.1497167149682
201018,2518.6286987856706
201019,11879.46554510096
201020,7209.976965161315
201021,1960.135597162992
201022,6762.224306321828
201023,30314.879409195106
201024,6215.731827791531
201025,2663.8241307308263
201026,4841.822213419596
201027,3797.804854072031
201028,3818.5105841368195
201029,1268.2372526261784
201030,6507.190646707169
201031,14801.919852773617
201032,554.7861506443712
201033,9380.163380994354
201034,255.94564737365346
201035,4534.325668139879
201036,1037.0856224208562
201037,1668.734839110255
201038,1350.0278085220118
201039,3794.495083805138
201040,1487.8310062340247
201041,290.7782205595362
201042,3410.270429156997
201043,916.2241453903878
201044,6288.960190390993
201045,3776.47834183794
201046,2220.1833045279664
201047,790.6047428411458
201048,6901.678593643336
201049,627.9391580239874
201050,6209.4456975306475
201051,1258.8519612828977
201052,4290.054816708913
201053,771.2919069602533
201054,3085.640930826081
201055,3839.82369290839
201056,3218.7769770732048
201057,1480.5007159825468
201058,8607.926291979724
201059,9804.189377674531
201060,572.8943362785582
201061,11198.260473067172
201062,2795.845863585363
201063,23399.37038558539
201064,1824.9997198342487
201065,794.6545335382654
201066,1219.2901026402515
201067,17138.000503503423
201068,12879.74961257948
201069,2606.6839390139694
201070,23613.729113409732
201071,491.15268319599693
201072,2184.2986032103086
201073,2476.317933685697
201074,23843.812980980092
201075,3460.987753523382
201076,1607.5312822197507
201077,6925.039887307414
201078,1869.115562299224
201079,9760.667179053871
201080,2876.021508027033
201081,17278.872132681263
201082,4876.243528093487
201083,1053.8032345284714
201084,941.8032348760835
201085,941.0065279938212
201086,10110.64398552809
201087,1548.982134387723
201088,6934.375794473175
201089,6298.425329366765
201090,7994.014767469403
201091,564.7604437083073
201092,7202.608291098481
201093,1567.085903125903
201094,5602.9944626183915
201095,2063.8089455046857
201096,2962.9313126236048
201097,321.7625228301424
201098,5178.947012325738
201099,519.2000070961337
201100,1846.1442653415172
201101,7300.356302945978
201102,2670.2112024554217
201103,3311.534727956713
201104,2532.647282981309
201105,5973.646324170616
201106,664.3099144589328
201107,994.8764886987329
201108,2089.9463942171783
201109,7017.346133137897
201110,3248.8691918619143
201111,4065.4119641684397
201112,9852.427906280878
201113,7364.131378390311
201114,4782.901148818877
201115,22697.35789019114
201116,832.7075988046576
201117,833.3592782460128
201118,1303.7627305110536
201119,5152.7900934962145
201120,3295.638588870408
201121,2696.871009190976
201122,8356.98501365953
201123,6199.239527114771
201124,12294.13926929647
201125,1520.889958434046
201126,223.1572625584947
201127,11519.151930655256
201128,6924.469543449315
201129,22702.51676655816
201130,3390.517727381151
201131,2914.372208858201
201132,4847.611282751825
201133,1423.4893163247798
201134,7045.814925619631
201135,2072.902966088512
201136,5794.945031665251
201137,610.0628854123285
201138,509.86434552350283
201139,5410.781100759139
201140,11962.319386639565
201141,596.4663161098706
201142,1813.2580733261523
201143,7761.671888455464
201144,2099.573606367739
201145,7411.602931340684
201146,3460.39495781378
201147,2734.1576053505396
201148,1734.3193975018255
201149,784.8170828195971
201150,3927.675974182912
201151,10217.913387433677
201152,1304.311155988081
201153,1719.228933665414
201154,6990.053937386054
201155,3989.1355391567445
201156,1322.580274662415
201157,1015.5481734416844
201158,1446.137726192788
201159,1583.0601165341614
201160,622.0903204872066
201161,2713.1846189186417
201162,751.3720151686314
201163,8044.739201329552
201164,2030.3913187088344
201165,1205.0522411693382
201166,3126.623973066161
201167,763.5706573892212
201168,852.3047532876259
201169,1647.4849666179407
201170,13414.37820154141
201171,7069.072429306598
201172,13481.67606588476
201173,15577.45424368872
201174,473.81665113413976
201175,1027.7125343164512
201176,1876.8385367050112
201177,1734.1949720898806
201178,4197.137363429864
201179,896.3744653390518
201180,2152.8285700992674
201181,13955.635844446902
201182,634.5116286480098
201183,2697.524482308032
201184,2271.106127158128
201185,2764.4026882665207
201186,789.384970811142
201187,13450.10322575524
201188,3207.41144205857
201189,31096.143455062425
201190,2232.9503238114685
201191,10333.132625716975
201192,4081.0232098939296
201193,946.082044365055
201194,472.3034085990198
201195,4301.107955123785
201196,6870.5586509404175
201197,5097.400848981951
201198,4964.522327357602
201199,853.5862317155604
201200,4860.589921546944
201201,166.57207213258818
201202,20282.027014976542
201203,1193.0978758549381
201204,2582.9768966594947
201205,2162.411970170594
201206,2873.9550572260546
201207,3607.103360388221
201208,10437.737590813329
201209,299.915477493988
201210,6201.343421780704
201211,206.2145126683305
201212,22204.32048988267
201213,7202.680554444689
201214,20733.518476724203
201215,1398.0170027764484
201216,1638.955644656697
201217,103.12018852504778
201218,1766.541583116939
201219,666.6413263685606
201220,3135.619822621935
201221,3172.4343924484033
201222,2722.97343007361
201223,10390.043738411037
201224,14698.209230329052
201225,4212.057267996823
201226,1004.3036889850725
201227,3213.601596881247
201228,1916.8121847108096
201229,13308.62365896952
201230,3323.255489903277
201231,5410.606651977073
201232,18384.855035153425
201233,4952.2867421789015
201234,27855.937757113043
201235,20453.809328004707
201236,3030.506512805752
201237,14983.350888826462
201238,1271.8227286034087
201239,11241.2728823492
201240,1104.5496982040509
201241,6673.605694586872
